,,,,,,
"ભારતના કયા રાજ્યમાં સરકાર વારાણસીમાં બે મહિનાની અંદર 25,000 ઘરો પર સોલાર રૂફટોપ લગાવવાની યોજના બનાવી રહી છે, જેમાં નોંધપાત્ર સબસિડી આપવામાં આવી રહી છે?",બિહાર,મહારાષ્ટ્ર,ગુજરાત,ઉત્તર પ્રદેશ,4,"ઉત્તર પ્રદેશ સરકાર બે મહિનામાં વારાણસીના ૨૫,૦૦૦ ઘરો પર સોલાર રૂફટોપ લગાવવાની તૈયારીમાં છે, જેમાં કેન્દ્ર સરકાર તરફથી ₹૧૫૦ કરોડ અને રાજ્યમાંથી ₹૭૫ કરોડની નોંધપાત્ર સબસિડી આપવામાં આવશે. યુ.પી.એન.ડી.એ.ની આગેવાની હેઠળની આ પહેલમાં એક વ્યાપક વ્યૂહરચના સામેલ છે, જેમાં જાગૃતિ અભિયાનો, લોજિસ્ટિક્સ પ્લાનિંગ અને સપ્લાય એરેન્જમેન્ટનો સમાવેશ થાય છે."
"ભારતના કયા શહેરમાં 'પ્રસાદમ' હતું, જે દેશની પ્રથમ આરોગ્યપ્રદ ફૂડ સ્ટ્રીટ હતી, જેનું ઉદઘાટન કેન્દ્રીય આરોગ્ય પ્રધાન ડો.મનસુખ માંડવિયાએ કર્યું હતું?",ઈન્દોર,ઉજ્જૈન,ભોપાલ,ગ્વાલિયર,2,ભારતની પ્રથમ આરોગ્યપ્રદ ફૂડ સ્ટ્રીટ 'પ્રસાદમ'નું ઉદ્ઘાટન મધ્ય પ્રદેશના ઉજ્જૈનમાં કેન્દ્રીય આરોગ્ય પ્રધાન ડો.મનસુખ માંડવિયાએ કર્યું હતું. આ કાર્યક્રમ મહાકાલ લોકના નીલકંઠ વાન ખાતે યોજાયો હતો અને તેમાં મધ્ય પ્રદેશના મુખ્યમંત્રી ડો.મોહન યાદવ અને નાયબ મુખ્યમંત્રી રાજેન્દ્ર શુક્લા સહિતના અગ્રણી અધિકારીઓ ઉપસ્થિત રહ્યા હતા.
કઈ ઇન્ડિયન ઇન્સ્ટિટ્યૂટ ઓફ ટેકનોલોજી (આઇઆઇટી)એ તેના વૈશ્વિક વિસ્તરણના ભાગરૂપે શ્રીલંકાના કેન્ડીમાં એક નવું કેમ્પસ સ્થાપવાની જાહેરાત કરી હતી?,આઈઆઈટી દિલ્હી,આઈઆઈટી મદ્રાસ,આઈઆઈટી બોમ્બે,આઈઆઈટી કાનપુર,2,"આઇઆઇટી મદ્રાસે શ્રીલંકાના કેન્ડીમાં એક નવા કેમ્પસ સાથે તેની વૈશ્વિક હાજરીનું વિસ્તરણ કર્યું છે, જેની જાહેરાત શ્રીલંકાના શિક્ષણ પ્રધાને કરી હતી. રાષ્ટ્રપતિ રાનિલ વિક્રમસિંઘેની અંદાજપત્રીય દરખાસ્ત શિક્ષણમાં આંતરરાષ્ટ્રીય સહયોગને સરળ બનાવે છે અને મંત્રી ડો. પ્રેમાજયંતા શૈક્ષણિક ભાગીદારી અને જ્ઞાનના આદાન-પ્રદાનને પ્રોત્સાહન આપવા માટે આઈઆઈટી મદ્રાસના નેતૃત્વ સાથે જોડાયેલા છે."
"2024 ના ટ્રિપએડવાઇઝર ટ્રાવેલર્સ ચોઇસ એવોર્ડ્સમાં, કયા શહેરએ ટોચનું સન્માન મેળવ્યું હતું અને સતત ત્રણ વર્ષ સુધી નંબર 1 વૈશ્વિક ગંતવ્યનું બિરુદ મેળવ્યું હતું?",પેરિસ,ન્યુ યોર્ક,દુબઈ,ટોક્યો,3,"દુબઇએ 2024 ના ટ્રિપાડવાઇઝર ટ્રાવેલર્સ ચોઇસ એવોર્ડ્સમાં ટોચનું સન્માન મેળવ્યું હતું, અને સતત ત્રણ વર્ષ સુધી નંબર 1 વૈશ્વિક ગંતવ્યનું બિરુદ મેળવનારું પ્રથમ શહેર બન્યું હતું. લાખો પ્રવાસીઓની સમીક્ષાઓ પર આધારિત આ એવોર્ડ દુબઇની અપવાદરૂપ હોસ્પિટાલિટી અને આકર્ષણોને પ્રતિબિંબિત કરે છે, જે શહેરના જીડીપીમાં 10 ટકાથી વધુ મહત્વપૂર્ણ યોગદાન આપનાર તરીકેના તેના મહત્વને રેખાંકિત કરે છે."
"2024 માં, કયો દેશ યુનેસ્કોની વર્લ્ડ હેરિટેજ કમિટીની અધ્યક્ષતા કરશે અને તેના 46 મા સત્રની યજમાની કરશે?",ચીન,ભારત,ફ્રાંસ,બ્રાઝિલ,2,"ભારત યુનેસ્કોની વર્લ્ડ હેરિટેજ કમિટીની અધ્યક્ષતા કરશે અને 21 થી 31 જુલાઈ, 2024 સુધી નવી દિલ્હીમાં તેના 46માં સત્રનું આયોજન કરશે, જે વૈશ્વિક સાંસ્કૃતિક અને કુદરતી વારસાના સંરક્ષણ માટે રાષ્ટ્રની પ્રતિબદ્ધતા દર્શાવે છે."
અલ્વારો ચક્રવાતે 2024ના પ્રથમ ચક્રવાત તરીકે કયા દેશમાં લેન્ડફોલ કર્યું હતું?,કોમોરોસ,મેડાગાસ્કર,મોરેશિયસ,સેશેલ્સ,2,"1 જાન્યુઆરી, 2024 ના રોજ માડાગાસ્કર પર ત્રાટક્યું હતું, ચક્રવાત અલ્વારો, મોરોમ્બે નજીક ત્રાટક્યું હતું. તેણે એટસિમો-એન્ડ્રેફાના, હૌટ મત્સિયાત્રા અને મેનાબે જેવા પ્રદેશોને નોંધપાત્ર રીતે અસર કરી હતી, જેના કારણે સ્થળાંતર અને વરસાદી પાણીના નિકાલમાં પડકારો ઉભા થયા હતા. ૨૦૨૪ માં ચક્રવાતની અસરથી ૨૦૨૩ માં માડાગાસ્કરમાં ચક્રવાત ફ્રેડ્ડીથી અસરગ્રસ્ત લોકોની લગભગ અડધી સંખ્યાને અસર થઈ હતી."
"ભારતના કયા રાજ્યમાં તાજેતરમાં મલ્કાનગિરી એરપોર્ટનું ઉદઘાટન કરવામાં આવ્યું હતું, જે કનેક્ટિવિટીમાં નોંધપાત્ર વધારો દર્શાવે છે?",ઓડિશા,બિહાર,પશ્ચિમ બંગાળ,ઝારખંડ,1,"મુખ્યમંત્રી નવીન પટનાયકે ઓડિશામાં મલકાનગિરી એરપોર્ટનું ઉદ્ઘાટન કર્યું હતું, જે કનેક્ટિવિટીમાં નોંધપાત્ર સુધારાનો સંકેત આપે છે. 29 કરોડ રૂપિયામાં બાંધવામાં આવેલા આ એરપોર્ટમાં 1,602 મીટરનો રનવે સામેલ છે, જે નાના એરક્રાફ્ટને હેન્ડલ કરવામાં સક્ષમ છે, જે રાજ્યના પરિવહન માળખામાં ફાળો આપે છે."
"દ્વિપક્ષીય સંબંધોને મજબૂત કરવા અને પ્રદેશમાં તમામ માટે સુરક્ષા અને વૃદ્ધિ (સાગર)ના વિઝનને ટેકો આપવા માટે ભારતીય નૌકાદળનું કયું જહાજ 8 જાન્યુઆરી, 2024ના રોજ કોલંબો, શ્રીલંકા પહોંચ્યું હતું?",INS કાબરા,આઇએનએસ વિક્રાંત,INS ચક્ર,આઈએનએસ રાજપુત,1,ભારતીય નૌકાદળની ફાસ્ટ એટેક ક્રાફ્ટ આઇએનએસ કાબરા શ્રીલંકાના કોલંબો પહોંચ્યા હતા અને દરિયાઇ ક્ષેત્રમાં દ્વિપક્ષીય સહકાર વધારવા માટે બંને દેશોની પ્રતિબદ્ધતા પર ભાર મૂક્યો હતો. આ મુલાકાત વડા પ્રધાન નરેન્દ્ર મોદીના સુરક્ષા અને વિકાસ માટે તમામ ક્ષેત્રના દ્રષ્ટિકોણ (સાગર) સાથે સુસંગત છે.
કઈ મીડિયા કંપનીએ આંતરરાષ્ટ્રીય હોકી ફેડરેશન (એફઆઇએચ) સાથે 2023-2027ના સમયગાળાને આવરી લેતા ચાર વર્ષના મીડિયા રાઇટ્સ ડીલ પર હસ્તાક્ષર કર્યા છે?,સોની પિક્ચર્સ નેટવર્કો,સ્ટાર ઇન્ડિયા,ESPN,વાયકોમ૧૮,4,"વાયકોમ18 એ 2023-2027 ના સમયગાળા માટે આંતરરાષ્ટ્રીય હોકી ફેડરેશન (એફઆઇએચ) સાથે ચાર વર્ષનો મીડિયા અધિકાર કરાર કર્યો છે, જેમાં એફઆઇએચ નેશન્સ કપ સિવાયની તમામ એફઆઇએચ ઇવેન્ટ્સને આવરી લેવામાં આવી છે."
"પાવર ફાઇનાન્સ કોર્પોરેશન (પીએફસી)એ કયા શહેરમાં રિઝર્વ બેન્ક ઓફ ઇન્ડિયા (આરબીઆઇ) પાસેથી ફાઇનાન્સ કંપનીની સ્થાપના માટે મંજૂરી મેળવી હતી, જેના કારણે તેના શેરમાં લગભગ 1 ટકાનો વધારો થયો હતો?",અમદાવાદ,ગિફ્ટ સિટી (ગુજરાત),મુંબઈ,કોલકાતા,2,"પાવર ફાઇનાન્સ કોર્પોરેશન (પીએફસી)એ ગુજરાતના ગિફ્ટ સિટીમાં ફાઇનાન્સ કંપની સ્થાપવા માટે આરબીઆઇની મંજૂરી મેળવી હતી, જેના પરિણામે તેના શેરમાં લગભગ 1 ટકાનો ઉછાળો આવ્યો હતો."
"વિશ્વના સૌથી મોંઘા મસાલા, કેસરના ઉત્પાદન માટે જાણીતા કયા પ્રદેશમાં સિમેન્ટ ફેક્ટરીઓના અતિક્રમણને કારણે ભારે કટોકટીનો સામનો કરવો પડી રહ્યો છે?",હિમાચલ પ્રદેશ,પંજાબ,ઉત્તરાખંડ,કાશ્મીર,4,"વિશ્વના સૌથી મોંઘા મસાલાના ઉત્પાદન માટે પ્રખ્યાત કાશ્મીરના કેસરના ક્ષેત્રો સિમેન્ટ ફેક્ટરીઓના અતિક્રમણને કારણે સંકટમાં છે, જેના કારણે છેલ્લા 20 વર્ષમાં વાવેતરમાં નોંધપાત્ર ઘટાડો થયો છે."
"કઈ સંસ્થાએ સંયુક્ત સંશોધન પ્રોજેક્ટ્સ, શૈક્ષણિક પ્રવૃત્તિઓ અને વૈજ્ઞાનિક સમસ્યાઓનું સમાધાન કરવા આર્મ્ડ ફોર્સિસ મેડિકલ સર્વિસીસ (એએફએમએસ) સાથે જોડાણ કર્યું હતું?",પીજીઆઈએમઈઆર ચંદીગઢ,એઈમ્સ દિલ્હી,JIPMER પુડ્ડુચેરી,નિમ્હન્સ બેંગલુરુ,2,"એએફએમએસ અને એઈમ્સ દિલ્હીએ સંશોધન, શૈક્ષણિક પ્રવૃત્તિઓ અને વૈજ્ઞાનિક સમસ્યાઓનું સમાધાન કરવા માટે સહયોગ માટે એક એમઓયુ પર હસ્તાક્ષર કર્યા હતા, જેનો ઉદ્દેશ સંયુક્ત સંશોધન પ્રોજેક્ટ્સ અને શૈક્ષણિક પ્રવૃત્તિઓ શોધવાનો હતો."
રાષ્ટ્રીય માનવ તસ્કરી જાગૃતિ દિવસ વાર્ષિક કઈ તારીખે ઉજવવામાં આવે છે?,11 જાન્યુઆરી,14 ફેબ્રુઆરી,8 માર્ચ,22 એપ્રિલ,1,"દર વર્ષે 11 જાન્યુઆરીના રોજ રાષ્ટ્રીય માનવ તસ્કરી જાગૃતિ દિવસ ઉજવવામાં આવે છે, જેમાં માનવ તસ્કરીની વૈશ્વિક કટોકટીને પહોંચી વળવા અને પીડિતોની પીડાને સમાપ્ત કરવાની દિશામાં કામ કરવાની અનિવાર્યતા પર પ્રકાશ પાડવામાં આવે છે."
"કઈ નાણાકીય સંસ્થાએ 'કાવ્ય સિદ્ધ' નાણાકીય ઉત્પાદન માટે ડીએવાય-એનઆરએલએમ સાથે એમઓયુ પર હસ્તાક્ષર કર્યા છે, જે ગ્રામીણ ભારતમાં સ્વ-સહાય જૂથ (એસએચજી) મહિલાઓ માટે એન્ટરપ્રાઇઝ ફાઇનાન્સિંગની સુવિધા આપે છે?",એચડીએફસી બેંક,ICICI બેંક,ફેડરલ બેંક,એસ.બી.આઈ,4,"ચીફ જનરલ મેનેજર શાંતનુ પેન્ડસી દ્વારા પ્રતિનિધિત્વ ધરાવતી એસબીઆઈએ 'કાવ્યમ સિદ્ધા' નાણાકીય ઉત્પાદન માટે ડીએવાય-એનઆરએલએમ સાથે એક એમઓયુ પર હસ્તાક્ષર કર્યા હતા, જેનો ઉદ્દેશ ગ્રામીણ ભારતમાં સ્વ-સહાય જૂથ (એસએચજી) મહિલાઓ માટે એન્ટરપ્રાઇઝ ફાઇનાન્સિંગની સુવિધા આપવાનો છે."
"વિશ્વના સૌથી શક્તિશાળી પાસપોર્ટ રેન્કિંગમાં સંયુક્તપણે કેટલા દેશો મોખરે છે, જે 194 સ્થળોને વિઝા-મુક્ત અથવા વિઝા-ઓન-અરાઇવલ એક્સેસ પ્રદાન કરે છે?",ચાર,પાંચ,છ,સાત,3,"ફ્રાન્સ, જર્મની, ઇટાલી, જાપાન, સિંગાપોર અને સ્પેન સામૂહિક રીતે વૈશ્વિક પાસપોર્ટ રેન્કિંગમાં ટોચનું સ્થાન ધરાવે છે, જે 194 સ્થળોને અભૂતપૂર્વ વિઝા-મુક્ત અથવા વિઝા-ઓન-અરાઇવલ એક્સેસ પ્રદાન કરે છે, જે એક ઐતિહાસિક સીમાચિહ્નરૂપ છે."
ભારતીય નૌકાદળ દ્વારા તાજેતરમાં હસ્તગત કરવામાં આવેલા પ્રથમ સ્વદેશી મધ્યમ-ઊંચાઈવાળા લોંગ-એન્ડ્યુરન્સ (એમએએલ) ડ્રોનનું નામ શું છે?,SkyGuardian,દ્રષ્ટિ ૧૦ સ્ટારલાઈનર,ફાલ્કોન આંખ,એરો હોક,2,"ભારતીય નૌકાદળે તાજેતરમાં જ દ્રષ્ટિ 10 સ્ટારલાઇનર માનવરહિત હવાઈ વાહન (યુએવી) હસ્તગત કર્યું છે, જે પ્રથમ સ્વદેશી મધ્યમ-ઊંચાઈની લોંગ-એન્ડ્યુરન્સ (એમએએલ) ડ્રોન છે, જે ઇન્ટેલિજન્સ, સર્વેલન્સ અને રિકોનિસન્સ ક્ષમતામાં નોંધપાત્ર વધારો દર્શાવે છે."
સૂચિત રોલઓવર યોજના દરેક રાજ્ય અને કેન્દ્રશાસિત પ્રદેશને પ્રજાસત્તાક દિનની પરેડમાં તેમના ટેબ્લો રજૂ કરવાની કેટલી વાર મંજૂરી આપે છે?,વર્ષમાં એકવાર,બે વર્ષમાં એક વખત,ત્રણ વર્ષમાં એકવાર,ચાર વર્ષમાં એકવાર,3,"સંરક્ષણ મંત્રાલયની સૂચિત યોજના એક પરિભ્રમણ ચક્ર સૂચવે છે, જે દરેક રાજ્ય અને કેન્દ્રશાસિત પ્રદેશને દર ત્રણ વર્ષે એકવાર તેમના ટેબ્લો પ્રદર્શિત કરવાની મંજૂરી આપે છે."
વડાપ્રધાને 12મી જાન્યુઆરી 2024ના રોજ 27માં રાષ્ટ્રીય યુવા મહોત્સવનું ઉદ્ઘાટન કયા શહેરમાં કર્યું હતું?,મુંબઈ,ઔરંગાબાદ,નાસિક,નાગપુર,3,"પ્રધાનમંત્રીએ 12 જાન્યુઆરી, 2024નાં રોજ મહારાષ્ટ્રનાં નાસિકમાં 27માં રાષ્ટ્રીય યુવા મહોત્સવનું ઉદઘાટન કર્યું હતું, જેની થીમ ""એમવાયભારત-ViksitBharat@2047"" હતી, જેમાં યુવાનોનાં સશક્તિકરણ પર ભાર મૂકવામાં આવ્યો હતો."
"દિવ્યાકૃતિ સિંહને કઈ સ્પોર્ટ્સ કેટેગરી માટે અર્જુન એવોર્ડ મળ્યો હતો, જેના કારણે તે આ સન્માન મેળવનાર રાજસ્થાનની પ્રથમ મહિલા બની હતી?",ઘોડેસવારીની રમતો,બેડમિંટન,એથ્લેટિક્સ,શૂટિંગ,1,"દિવ્યકૃતી સિંહને ઘોડેસવારીની રમતોમાં તેની સિદ્ધિઓ માટે અર્જુન એવોર્ડથી સન્માનિત કરવામાં આવી હતી, જે ભારતીય રમતો માટે એક ઐતિહાસિક ક્ષણ છે, ખાસ કરીને રાજસ્થાનની પ્રથમ મહિલા તરીકે આ સન્માન મેળવનારી પ્રથમ મહિલા તરીકે."
ભારતીય સેનાએ ટેકનોલોજીનો ઉપયોગ કરવાની પોતાની પ્રતિબદ્ધતા પર ભાર મૂકતા 2024ને શું જાહેર કર્યું છે?,ટેકનોલોજી એબ્સોર્પ્શનનું વર્ષ,આધુનિકીકરણનું વર્ષ,સાયબર સુરક્ષાનું વર્ષ,વર્ષ ઇન્ફ્રાસ્ટ્રક્ચર વૃદ્ધિ,1,"ભારતીય સેનાએ વર્ષ 2024ને 'ટેકનોલોજી એબ્સોર્પ્શન યર' તરીકે જાહેર કર્યું છે, જે ટેકનોલોજીનો ઉપયોગ કરવા માટેની તેની કટિબદ્ધતાને પ્રતિબિંબિત કરે છે."
ભારતના કયા રાજ્યમાં એટપડી કન્ઝર્વેશન રિઝર્વ જોખમમાં મુકાયેલા કેનિડ્સ અને વૈવિધ્યસભર વન્યપ્રાણીસૃષ્ટિના આશ્રયસ્થાન તરીકે બનાવવામાં આવ્યું છે?,કર્ણાટક,ગુજરાત,રાજસ્થાન,મહારાષ્ટ્ર,4,"મહારાષ્ટ્રે સાંગલી જિલ્લામાં અટપડી કન્ઝર્વેશન રિઝર્વનું ઉદ્ઘાટન કર્યું છે, જે 9.48 ચોરસ કિ.મી.માં ફેલાયેલું છે, જે લુપ્તપ્રાય કેનિદ પરિવારની સુરક્ષા માટે છે, જેમાં જંગલી કૂતરાઓ, વરુ, શિયાળ અને શિયાળનો સમાવેશ થાય છે."
જિનીવામાં વર્લ્ડ ટ્રેડ ઓર્ગેનાઇઝેશન (ડબ્લ્યુટીઓ)માં ભારતના રાજદૂત તરીકે કોને નિયુક્ત કરવામાં આવ્યા છે?,રાજેશ કુમાર સિંહ,સેન્થિલ પાંડિયન,અંજલિ શર્મા,પ્રકાશ વર્મા,2,"ઉત્તર પ્રદેશ કેડરના 2002ના આઈએએસ અધિકારી સેન્થિલ પાંડિયન સીને જીનીવામાં વર્લ્ડ ટ્રેડ ઓર્ગેનાઈઝેશન (ડબ્લ્યુટીઓ)માં ભારતના રાજદૂત તરીકે નિયુક્ત કરવામાં આવ્યા છે, જે બ્રજેન્દ્ર નવનીતનું સ્થાન લેશે."
તાજેતરની ચૂંટણીમાં ભૂતાનના વડા પ્રધાન તરીકે બીજી ટર્મ માટે કોણ ચૂંટાયા છે?,જીગ્મે ખેસર નામગ્યેલ વાંગચુક,લોટે ત્શેરિંગ,ડેશો ત્શેરિંગ તોબગે,શેરિંગ ટોબગે,4,"ત્શેરિંગ તોબગેને ભૂતાનના વડા પ્રધાન તરીકે બીજી મુદત માટે ફરીથી ચૂંટવામાં આવ્યા છે, જેના કારણે તાજેતરની ચૂંટણીમાં પીપલ્સ ડેમોક્રેટિક પાર્ટી (પીડીપી)ને નોંધપાત્ર વિજય મળ્યો છે."
"ઇન્ટરનેશનલ લેબર ઓર્ગેનાઇઝેશન (આઇએલઓ) દ્વારા સૂચવ્યા મુજબ, વર્ષ 2024 માટે અંદાજિત વૈશ્વિક બેરોજગારી દર કેટલો છે?",4.80%,5.00%,5.20%,5.50%,3,"ઇન્ટરનેશનલ લેબર ઓર્ગેનાઇઝેશન (આઇએલઓ) એ 2024 માં વૈશ્વિક બેરોજગારી દરમાં થોડો વધારો થવાની આગાહી કરી છે, જે 2023 માં 5.1% થી વધીને 5.2% પર પહોંચી ગઈ છે, જેમ કે ""વર્લ્ડ એમ્પ્લોયમેન્ટ એન્ડ સોશિયલ આઉટલુક ટ્રેન્ડ્સ: 2024"" અહેવાલમાં પ્રકાશિત કરવામાં આવ્યું છે."
"કયા કયા દેશોના વૈજ્ઞાનિકો ભારતના 43મા એન્ટાર્કટિક અભિયાનમાં જોડાયા હતા, જે આંતરરાષ્ટ્રીય ધ્રુવીય સંશોધન સહયોગમાં નોંધપાત્ર પ્રગતિનો સંકેત આપે છે?",ઓસ્ટ્રેલિયા અને કેનેડા,મોરેશિયસ અને બાંગ્લાદેશ,નોર્વે અને સ્વીડન,આર્જેન્ટિના અને ચિલી,2,ભારતના 43માં એન્ટાર્કટિક અભિયાનમાં મોરેશિયસ અને બાંગ્લાદેશના વૈજ્ઞાનિકોએ સક્રિયપણે ભાગ લીધો હતો અને ધ્રુવીય સંશોધનમાં વધી રહેલા આંતરરાષ્ટ્રીય સહયોગ પર પ્રકાશ પાડ્યો હતો.
ભારતના સૌથી લાંબા પુલ અટલ સેતુના કુલ પ્રોજેક્ટ ખર્ચના 80 ટકા રકમ કઈ સંસ્થાએ પૂરી પાડી છે?,યુનાઇટેડ નેશન્સ ડેવલપમેન્ટ પ્રોગ્રામ (યુએનડીપી),ઈન્ટરનેશનલ ફાયનાન્સ કોર્પોરેશન (આઈ.એફ.સી.),જાપાન ઇન્ટરનેશનલ કોઓપરેશન એજન્સી (જેઆઇસીએ),યુરોપિયન બેંક ફોર રિકન્સ્ટ્રક્શન એન્ડ ડેવલપમેન્ટ (ઇબીઆરડી),3,"જાપાન ઇન્ટરનેશનલ કોઓપરેશન એજન્સી (JICA)એ અટલ સેતુ પ્રોજેક્ટ, મુંબઇમાં મહત્વપૂર્ણ નાણાકીય યોગદાન આપ્યું છે, જે કુલ ખર્ચના 80% ને આવરી લે છે. આ સહાય માળખાગત સુવિધાને વધારવા માટે ભારત અને જાપાન વચ્ચે સહિયારા પ્રયાસોને રેખાંકિત કરે છે, જેમાં પ્રોજેક્ટનો બાકીનો ખર્ચ રાજ્ય અને કેન્દ્ર સરકારો દ્વારા વહેંચવામાં આવે છે."
યુ.એસ. અને યુ.કે.એ હુથી બળવાખોરોને નિશાન બનાવીને યમનમાં હવાઈ હુમલાને અંજામ આપવા માટે શું પ્રેરિત કર્યું?,સાયબર સુરક્ષાની ધમકીઓ,આર્થિક પ્રતિબંધો,પરમાણુ પ્રસાર,લાલ સમુદ્રના શિપિંગ હુમલાઓ,4,"અમેરિકા અને યુકે દ્વારા કરવામાં આવેલા આ હવાઈ હુમલાનો બદલો ઇરાન સમર્થિત હુથી બળવાખોરો દ્વારા લાલ સમુદ્રમાં શિપિંગ પર વધી રહેલા હુમલાઓનો બદલો લેવા માટે કરવામાં આવ્યો હતો. આ હવાઈ હુમલાનો હેતુ બળવાખોરોની કાર્યવાહીને કારણે ઊભી થયેલી સુરક્ષાની ચિંતાઓને દૂર કરવાનો હતો, જેણે નિર્ણાયક આંતરરાષ્ટ્રીય દરિયાઈ માર્ગ માટે જોખમ ઊભું કર્યું હતું."
યક્ષગણ તરીકે ઓળખાતું આ નૃત્ય-નાટક ભારતના કયા રાજ્ય સાથે સૌથી વધુ મજબૂત રીતે સંકળાયેલું છે?,કર્ણાટક,ઓડિશા,તમિલનાડુ,મહારાષ્ટ્ર,1,"દક્ષિણ ભારતનું એક વિસ્તૃત નૃત્ય-નાટક યક્ષગણ, કર્ણાટક રાજ્ય સાથે સૌથી વધુ મજબૂત રીતે સંકળાયેલું છે. આ આર્ટ ફોર્મમાં વિસ્તૃત પોશાકો, મેકઅપ અને માસ્કનો સમાવેશ કરવામાં આવ્યો છે, જેમાં હિન્દુ મંદિરો દ્વારા પ્રાયોજિત તમામ પુરુષ જૂથો દ્વારા ખુલ્લી હવામાં પરંપરાગત પ્રદર્શન કરવામાં આવે છે."
ભારતમાં નૈતિક શિક્ષણને પ્રોત્સાહન આપવાના હેતુથી યુનિવર્સિટી ગ્રાન્ટ્સ કમિશન (યુજીસી)ના નવા નિર્દેશનું નામ શું છે?,EduEthics પહેલ,શિક્ષણનું મૂલ્ય ૨.૦,EthicsExcel કાર્યક્રમ,મુલ્યા પ્રાવાહ ૨.૦,4,"ભારતના યુનિવર્સિટી ગ્રાન્ટ્સ કમિશન (યુજીસી)એ ઉચ્ચ શિક્ષણમાં નૈતિક પદ્ધતિઓને પ્રોત્સાહન આપવા, પક્ષપાત, જાતીય સતામણી અને લિંગ ભેદભાવ જેવા પડકારોને પહોંચી વળવા માટે નોંધપાત્ર નિર્દેશ તરીકે ""મુલ્યા પ્રાવરાહ 2.0"" રજૂ કર્યું છે."
"નિવૃત્ત અધિકારીઓ દ્વારા તેમની સરકારી સેવા દરમિયાન કરવામાં આવેલા યોગદાનને માન્યતા આપતી અનુભવ એવોર્ડ યોજના, કયા વિભાગ દ્વારા શરૂ કરવામાં આવે છે?","કર્મચારી, જાહેર ફરિયાદ અને પેન્શન મંત્રાલય",ડિપાર્ટમેન્ટ ઓફ પેન્શન એન્ડ પેન્શનર્સ વેલ્ફેર,ગૃહ મંત્રાલય,વહીવટી સુધારણા અને જાહેર ફરિયાદોનો વિભાગ,2,અનુભવ પુરસ્કાર યોજના પેન્શન અને પેન્શનર્સ કલ્યાણ વિભાગ (ડીઓપીપીડબ્લ્યુ) દ્વારા સરકારી નોકરીમાં તેમના કાર્યકાળ દરમિયાન રાષ્ટ્રનિર્માણમાં નિવૃત્ત અધિકારીઓ દ્વારા કરવામાં આવેલા પ્રદાનને સ્વીકારવા માટે એક નવીન પ્લેટફોર્મ તરીકે શરૂ કરવામાં આવી છે.
દર વર્ષે ભારતમાં રાષ્ટ્રીય યુવા દિવસ કઈ તારીખે મનાવવામાં આવે છે?,15 જાન્યુઆરી,8 માર્ચ,20 એપ્રિલ,12 જાન્યુઆરી,4,સ્વામી વિવેકાનંદની જન્મજયંતિના સન્માનમાં અને તેમના ઉપદેશો અને યોગદાનને પ્રતિબિંબિત કરવા માટે ભારતમાં દર વર્ષે ૧૨ જાન્યુઆરીએ રાષ્ટ્રીય યુવા દિવસ ઉજવવામાં આવે છે.
રાષ્ટ્રીય માર્ગ સલામતી સપ્તાહ વાર્ષિક કઈ તારીખો દરમિયાન ઉજવવામાં આવે છે?,1 થી 7 ફેબ્રુઆરી,11 થી 17 જાન્યુઆરી,5 થી 11 માર્ચ,20 થી 26 એપ્રિલ,2,"ભારતમાં રાષ્ટ્રીય માર્ગ સલામતી સપ્તાહ દર વર્ષે ૧૧ થી ૧૭ જાન્યુઆરી દરમિયાન મનાવવામાં આવે છે. વર્ષ 2024માં તેના 35મા વર્ષમાં એક અઠવાડિયા સુધી ચાલનારી આ પહેલ જવાબદાર ડ્રાઇવિંગ, રાહદારીઓની સુરક્ષા અને રોડ ઇન્ફ્રાસ્ટ્રક્ચરના વધારા અંગે જાગૃતિને પ્રોત્સાહન આપવામાં મહત્ત્વપૂર્ણ ભૂમિકા ભજવે છે."
શીલ વર્ધન સિંહે તાજેતરમાં લીધેલી વ્યાવસાયિક ભૂમિકા શું છે?,યુ.પી.એસ.સી.ના સભ્ય,સીઆઈએસએફના મહાનિદેશક,હાઈકોર્ટના મુખ્ય ન્યાયાધીશ,વિદેશી દેશમાં રાજદૂત,1,"કર્મચારી મંત્રાલયના આદેશ અનુસાર, અગાઉ સીઆઈએસએફના મહાનિદેશક શીલ વર્ધન સિંહ યુનિયન પબ્લિક સર્વિસ કમિશન (યુપીએસસી)ના સભ્ય બન્યા છે."
